D0307 08:48:53.028847422   25575 ev_posix.cc:172]            Using polling engine: epollex
I0307 08:48:53.132955923   25575 ev_epollex_linux.cc:737]    PS:0x2082700 kicked_any_without_poller
D0307 08:48:53.132989584   25575 error.cc:352]               0x2b41b8000d70: 5 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/completion_queue.cc:821]
D0307 08:48:53.133023535   25575 error.cc:352]               0x2b41b8000d70: 4 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/exec_ctx.cc:50]
D0307 08:48:53.133055136   25575 exec_ctx.cc:54]             closure 0x2092978 finished
I0307 08:48:53.133088757   25575 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2082580, tag=0x7ffd79334770, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0307 08:48:53.133129388   25575 completion_queue.cc:948]    PENDING TAGS:
D0307 08:48:53.133171819   25575 transport.h:175]            CALL_STACK 0x208bd80:0x208b070 UNREF completion
I0307 08:48:53.133212490   25575 ref_counted.h:182]          stream_refcount:0x208bd80 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 2 -> 1 completion
I0307 08:48:53.133258011   25575 completion_queue.cc:1311]   RETURN_EVENT[0x2082580]: OP_COMPLETE: tag:0x7ffd79334770 ERROR
I0307 08:48:53.133312883   25575 call.cc:1761]               grpc_call_start_batch(call=0x208b070, ops=0x7ffd79334590, nops=1, tag=0x7ffd79334840, reserved=(nil))
I0307 08:48:53.133357574   25575 call.cc:1355]               ops[0]: SEND_CLOSE_FROM_CLIENT
D0307 08:48:53.133398815   25575 transport.h:158]            CALL_STACK 0x208bd80:0x208b070 REF completion
I0307 08:48:53.133434416   25575 ref_counted.h:115]          stream_refcount:0x208bd80 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 1 -> 2 completion
I0307 08:48:53.133478198   25575 call_combiner.cc:127]       ==> CallCombiner::Start() [0x208b088] closure=0x20943f0 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:623: executing batch] error="OK"
I0307 08:48:53.133516269   25575 call_combiner.cc:136]         size: 0 -> 1
I0307 08:48:53.133549670   25575 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0307 08:48:53.133583141   25575 exec_ctx.cc:34]             running closure 0x20943f0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:621]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:109]
I0307 08:48:53.133639912   25575 call.cc:610]                OP[client-channel:0x208bdf0]:  SEND_TRAILING_METADATA{}
I0307 08:48:53.133681773   25575 client_channel.cc:1929]     chand=0x20874a0 calld=0x208be10: starting batch on dynamic_call=0x208c1d0
I0307 08:48:53.133729825   25575 dynamic_filters.cc:66]      OP[retry_filter:0x208c250]:  SEND_TRAILING_METADATA{}
I0307 08:48:53.133781076   25575 retry_filter.cc:2157]       chand=0x2091160 calld=0x208c270: batch started from surface:  SEND_TRAILING_METADATA{}
D0307 08:48:53.133823797   25575 error.cc:304]               0x2b41b8000d70: 3 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/retry_filter.cc:2171]
D0307 08:48:53.133859678   25575 error.cc:304]               0x2b41b8000d70: 4 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:183]
I0307 08:48:53.133902250   25575 call_combiner.h:172]        CallCombinerClosureList executing closure while already holding call_combiner 0x208b088: closure=0x2094438 error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]} reason=failing on_complete
D0307 08:48:53.133941441   25575 error.cc:352]               0x2b41b8000d70: 5 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:188]
D0307 08:48:53.133975922   25575 exec_ctx.cc:54]             closure 0x20943f0 finished
D0307 08:48:53.134008843   25575 exec_ctx.cc:34]             running closure 0x2094438: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1715]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.h:180]
I0307 08:48:53.134043154   25575 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x208b088] [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1319: on_complete]
I0307 08:48:53.134075685   25575 call_combiner.cc:172]         size: 1 -> 0
I0307 08:48:53.134106795   25575 call_combiner.cc:208]         queue empty
D0307 08:48:53.134139906   25575 error.cc:304]               0x2b41b8000d70: 4 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.h:431]
D0307 08:48:53.134172507   25575 error.cc:304]               0x2b41b8000d70: 5 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1324]
D0307 08:48:53.134204778   25575 error.cc:352]               0x2b41b8000d70: 6 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:675]
D0307 08:48:53.134236779   25575 error.cc:304]               0x2b41b8000d70: 5 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1017]
D0307 08:48:53.134275410   25575 error.cc:352]               0x2b41b8000d70: 6 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.h:430]
I0307 08:48:53.134314091   25575 completion_queue.cc:776]    cq_end_op_for_pluck(cq=0x2082580, tag=0x7ffd79334840, error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]}, done=0x2b41a3db514e, done_arg=0x2094310, storage=0x2094380)
E0307 08:48:53.134348882   25575 completion_queue.cc:779]    Operation failed: tag=0x7ffd79334840, error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]}
I0307 08:48:53.134391033   25575 ev_posix.cc:331]            (polling-api) pollset_kick(0x2082700, (nil))
I0307 08:48:53.134428985   25575 ev_epollex_linux.cc:727]    PS:0x2082700 kick (nil) tls_pollset=(nil) tls_worker=(nil) pollset.root_worker=(nil)
I0307 08:48:53.134460415   25575 ev_epollex_linux.cc:737]    PS:0x2082700 kicked_any_without_poller
D0307 08:48:53.134505107   25575 error.cc:352]               0x2b41b8000d70: 5 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/completion_queue.cc:821]
D0307 08:48:53.134539148   25575 error.cc:352]               0x2b41b8000d70: 4 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/exec_ctx.cc:50]
D0307 08:48:53.134571509   25575 exec_ctx.cc:54]             closure 0x2094438 finished
I0307 08:48:53.134606490   25575 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2082580, tag=0x7ffd79334840, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0307 08:48:53.134648581   25575 completion_queue.cc:948]    PENDING TAGS:
D0307 08:48:53.134691122   25575 transport.h:175]            CALL_STACK 0x208bd80:0x208b070 UNREF completion
I0307 08:48:53.134727763   25575 ref_counted.h:182]          stream_refcount:0x208bd80 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 2 -> 1 completion
I0307 08:48:53.134773964   25575 completion_queue.cc:1311]   RETURN_EVENT[0x2082580]: OP_COMPLETE: tag:0x7ffd79334840 ERROR
I0307 08:48:53.134819046   25575 call.cc:1761]               grpc_call_start_batch(call=0x208b070, ops=0x7ffd793346d0, nops=3, tag=0x2082348, reserved=(nil))
I0307 08:48:53.134868037   25575 call.cc:1355]               ops[0]: RECV_INITIAL_METADATA ptr=0x7ffd79334ac8
I0307 08:48:53.134913278   25575 call.cc:1355]               ops[1]: RECV_MESSAGE ptr=0x2082378
I0307 08:48:53.134961930   25575 call.cc:1355]               ops[2]: RECV_STATUS_ON_CLIENT metadata=0x7ffd79334b18 status=0x20823b0 details=0x20823b8
D0307 08:48:53.135002371   25575 transport.h:158]            CALL_STACK 0x208bd80:0x208b070 REF completion
I0307 08:48:53.135038162   25575 ref_counted.h:115]          stream_refcount:0x208bd80 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:161 ref 1 -> 2 completion
I0307 08:48:53.135080583   25575 call_combiner.cc:127]       ==> CallCombiner::Start() [0x208b088] closure=0x20946f0 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:623: executing batch] error="OK"
I0307 08:48:53.135117364   25575 call_combiner.cc:136]         size: 0 -> 1
I0307 08:48:53.135150155   25575 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0307 08:48:53.135183976   25575 exec_ctx.cc:34]             running closure 0x20946f0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:621]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:109]
I0307 08:48:53.135227197   25575 call.cc:610]                OP[client-channel:0x208bdf0]:  RECV_INITIAL_METADATA RECV_MESSAGE RECV_TRAILING_METADATA
I0307 08:48:53.135265748   25575 client_channel.cc:1929]     chand=0x20874a0 calld=0x208be10: starting batch on dynamic_call=0x208c1d0
I0307 08:48:53.135306659   25575 dynamic_filters.cc:66]      OP[retry_filter:0x208c250]:  RECV_INITIAL_METADATA RECV_MESSAGE RECV_TRAILING_METADATA
I0307 08:48:53.135350260   25575 retry_filter.cc:2157]       chand=0x2091160 calld=0x208c270: batch started from surface:  RECV_INITIAL_METADATA RECV_MESSAGE RECV_TRAILING_METADATA
D0307 08:48:53.135387872   25575 error.cc:304]               0x2b41b8000d70: 3 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/retry_filter.cc:2171]
D0307 08:48:53.135423313   25575 error.cc:304]               0x2b41b8000d70: 4 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:171]
D0307 08:48:53.135472194   25575 error.cc:304]               0x2b41b8000d70: 5 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:175]
D0307 08:48:53.135511585   25575 error.cc:304]               0x2b41b8000d70: 6 -> 7 [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:180]
I0307 08:48:53.135550566   25575 call_combiner.cc:127]       ==> CallCombiner::Start() [0x208b088] closure=0x208bc20 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.h:169: failing recv_message_ready] error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]}
I0307 08:48:53.135585877   25575 call_combiner.cc:136]         size: 1 -> 2
I0307 08:48:53.135617898   25575 call_combiner.cc:150]         QUEUING
I0307 08:48:53.135658919   25575 call_combiner.cc:127]       ==> CallCombiner::Start() [0x208b088] closure=0x208bf48 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.h:169: failing recv_trailing_metadata_ready] error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]}
I0307 08:48:53.135698700   25575 call_combiner.cc:136]         size: 2 -> 3
I0307 08:48:53.135730501   25575 call_combiner.cc:150]         QUEUING
I0307 08:48:53.135766212   25575 call_combiner.h:172]        CallCombinerClosureList executing closure while already holding call_combiner 0x208b088: closure=0x208bc68 error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]} reason=failing recv_initial_metadata_ready
D0307 08:48:53.135803533   25575 error.cc:352]               0x2b41b8000d70: 7 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:188]
D0307 08:48:53.135838764   25575 exec_ctx.cc:54]             closure 0x20946f0 finished
D0307 08:48:53.135873445   25575 exec_ctx.cc:34]             running closure 0x208bc68: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1599]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.h:180]
I0307 08:48:53.135906696   25575 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x208b088] [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1252: recv_initial_metadata_ready]
I0307 08:48:53.135938417   25575 call_combiner.cc:172]         size: 3 -> 2
I0307 08:48:53.135970188   25575 call_combiner.cc:179]         checking queue
I0307 08:48:53.136004149   25575 call_combiner.cc:201]         EXECUTING FROM QUEUE: closure=0x208bc20 error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]}
D0307 08:48:53.136038920   25575 error.cc:304]               0x2b41b8000d70: 6 -> 7 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.h:431]
D0307 08:48:53.136078481   25575 error.cc:304]               0x2b41b8000d70: 7 -> 8 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1271]
D0307 08:48:53.136111682   25575 error.cc:352]               0x2b41b8000d70: 8 -> 7 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:675]
D0307 08:48:53.136144143   25575 error.cc:352]               0x2b41b8000d70: 7 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/exec_ctx.cc:50]
D0307 08:48:53.136176064   25575 exec_ctx.cc:54]             closure 0x208bc68 finished
D0307 08:48:53.136213835   25575 exec_ctx.cc:34]             running closure 0x208bc20: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1633]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:109]
I0307 08:48:53.136246966   25575 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x208b088] [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1200: recv_message_ready]
I0307 08:48:53.136278767   25575 call_combiner.cc:172]         size: 2 -> 1
I0307 08:48:53.136310658   25575 call_combiner.cc:179]         checking queue
I0307 08:48:53.136344639   25575 call_combiner.cc:201]         EXECUTING FROM QUEUE: closure=0x208bf48 error={"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]}
D0307 08:48:53.136380710   25575 error.cc:304]               0x2b41b8000d70: 6 -> 7 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1181]
D0307 08:48:53.136414841   25575 error.cc:352]               0x2b41b8000d70: 7 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:675]
D0307 08:48:53.136450992   25575 error.cc:352]               0x2b41b8000d70: 6 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/exec_ctx.cc:50]
D0307 08:48:53.136493143   25575 exec_ctx.cc:54]             closure 0x208bc20 finished
D0307 08:48:53.136527774   25575 exec_ctx.cc:34]             running closure 0x208bf48: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc:2283]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:109]
D0307 08:48:53.136564125   25575 error.cc:304]               0x2b41b8000d70: 5 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc:2273]
D0307 08:48:53.136597896   25575 closure.h:259]              running closure 0x208be30: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/deadline/deadline_filter.cc:152]: run [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc:2272]
D0307 08:48:53.136631237   25575 error.cc:304]               0x2b41b8000d70: 6 -> 7 [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/deadline/deadline_filter.cc:142]
D0307 08:48:53.136664828   25575 closure.h:259]              running closure 0x208bcb0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1668]: run [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/deadline/deadline_filter.cc:140]
I0307 08:48:53.136698259   25575 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x208b088] [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1310: recv_trailing_metadata_ready]
I0307 08:48:53.136730580   25575 call_combiner.cc:172]         size: 1 -> 0
I0307 08:48:53.136767691   25575 call_combiner.cc:208]         queue empty
D0307 08:48:53.136800121   25575 error.cc:304]               0x2b41b8000d70: 7 -> 8 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1312]
D0307 08:48:53.136831952   25575 call.cc:716]                set_final_status CLI
D0307 08:48:53.136872244   25575 call.cc:717]                {"created":"@1678150133.097218174","description":"Failed to pick subchannel","file":"/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc","file_line":3151,"referenced_errors":[{"created":"@1678150133.097146032","description":"failed to connect to all addresses","file":"/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/error_utils.cc","file_line":165,"grpc_status":14}]}
D0307 08:48:53.136910995   25575 error.cc:304]               0x2b41b8000d70: 8 -> 9 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.h:431]
D0307 08:48:53.136945866   25575 error.cc:352]               0x2b41b8000d70: 9 -> 8 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:727]
D0307 08:48:53.137016188   25575 error.cc:304]               0x2b41b8000d70: 8 -> 9 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1017]
D0307 08:48:53.137053199   25575 error.cc:352]               0x2b41b8000d70: 9 -> 8 [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1055]
D0307 08:48:53.137087670   25575 error.cc:352]               0x2b41b8000d70: 8 -> 7 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.h:430]
I0307 08:48:53.137122781   25575 completion_queue.cc:776]    cq_end_op_for_pluck(cq=0x2082580, tag=0x2082348, error="OK", done=0x2b41a3db514e, done_arg=0x2094610, storage=0x2094680)
I0307 08:48:53.137158932   25575 ev_posix.cc:331]            (polling-api) pollset_kick(0x2082700, (nil))
I0307 08:48:53.137194633   25575 ev_epollex_linux.cc:727]    PS:0x2082700 kick (nil) tls_pollset=(nil) tls_worker=(nil) pollset.root_worker=(nil)
I0307 08:48:53.137226923   25575 ev_epollex_linux.cc:737]    PS:0x2082700 kicked_any_without_poller
D0307 08:48:53.137260114   25575 closure.h:268]              closure 0x208bcb0 finished
D0307 08:48:53.137294355   25575 error.cc:352]               0x2b41b8000d70: 7 -> 6 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:271]
D0307 08:48:53.137326546   25575 closure.h:268]              closure 0x208be30 finished
D0307 08:48:53.137361957   25575 error.cc:352]               0x2b41b8000d70: 6 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:271]
D0307 08:48:53.137394798   25575 error.cc:352]               0x2b41b8000d70: 5 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/exec_ctx.cc:50]
D0307 08:48:53.137427809   25575 exec_ctx.cc:54]             closure 0x208bf48 finished
I0307 08:48:53.137462790   25575 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2082580, tag=0x2082348, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0307 08:48:53.137514682   25575 completion_queue.cc:948]    PENDING TAGS:
D0307 08:48:53.137558353   25575 transport.h:175]            CALL_STACK 0x208bd80:0x208b070 UNREF completion
I0307 08:48:53.137594844   25575 ref_counted.h:182]          stream_refcount:0x208bd80 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 2 -> 1 completion
I0307 08:48:53.137642565   25575 completion_queue.cc:1311]   RETURN_EVENT[0x2082580]: OP_COMPLETE: tag:0x2082348 OK
I0307 08:48:53.137745898   25575 completion_queue.cc:1417]   grpc_completion_queue_destroy(cq=0x2082580)
I0307 08:48:53.137784309   25575 completion_queue.cc:1411]   grpc_completion_queue_shutdown(cq=0x2082580)
I0307 08:48:53.137822530   25575 ev_posix.cc:308]            (polling-api) pollset_shutdown(0x2082700)
I0307 08:48:53.137859091   25575 ev_epollex_linux.cc:660]    PS:0x2082700 (pollable:0x208cab0) maybe_finish_shutdown sc=0x20825c0 (target:!NULL) rw=(nil) (target:NULL) cpsc=0 (target:0)
D0307 08:48:53.137895362   25575 exec_ctx.cc:34]             running closure 0x20825c0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/completion_queue.cc:538]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:669]
D0307 08:48:53.137929983   25575 exec_ctx.cc:54]             closure 0x20825c0 finished
I0307 08:48:53.137977055   25575 init.cc:237]                grpc_shutdown(void)
I0307 08:48:53.138017976   25575 call.cc:559]                grpc_call_unref(c=0x208b070)
I0307 08:48:53.138055077   25575 call_combiner.cc:222]       call_combiner=0x208b088: scheduling notify_on_cancel callback=(nil) for pre-existing cancellation
D0307 08:48:53.138088868   25575 error.cc:304]               0x2b41b8000d70: 4 -> 5 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:227]
D0307 08:48:53.138121479   25575 error.cc:352]               0x2b41b8000d70: 5 -> 4 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/exec_ctx.cc:102]
D0307 08:48:53.138155000   25575 transport.h:175]            CALL_STACK 0x208bd80:0x208b070 UNREF destroy
I0307 08:48:53.138188261   25575 ref_counted.h:182]          stream_refcount:0x208bd80 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 1 -> 0 destroy
D0307 08:48:53.138228162   25575 exec_ctx.cc:34]             running closure 0x208bd90: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:73]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:55]
I0307 08:48:53.138270923   25575 ev_posix.cc:313]            (polling-api) pollset_destroy(0x2082700)
I0307 08:48:53.138308264   25575 ref_counted.h:182]          pollable_refcount:0x208cab8 /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:924 unref 1 -> 0 pollset
I0307 08:48:53.138340775   25575 ev_epollex_linux.cc:147]    (fd-trace) pollable_unref: Closing epfd: 7
D0307 08:48:53.138388046   25575 error.cc:352]               0x2b41b8000d70: 4 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.h:430]
D0307 08:48:53.138436038   25575 transport.h:175]            CALL_STACK 0x208c1e0:0x208c1d0 UNREF 
I0307 08:48:53.138483619   25575 ref_counted.h:182]          stream_refcount:0x208c1e0 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 1 -> 0 
D0307 08:48:53.138520470   25575 exec_ctx.cc:54]             closure 0x208bd90 finished
D0307 08:48:53.138554211   25575 exec_ctx.cc:34]             running closure 0x208c1f0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:73]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:55]
I0307 08:48:53.138594282   25575 retry_filter.cc:2337]       chand=0x2091160 calld=0x208c270: destroying send_initial_metadata
D0307 08:48:53.138633743   25575 error.cc:352]               0x2b41b8000d70: 3 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/retry_filter.cc:2151]
I0307 08:48:53.138695565   25575 ref_counted.h:165]          CallAttempt:0x2091278 unref 1 -> 0
I0307 08:48:53.138734906   25575 retry_filter.cc:717]        chand=0x2091160 calld=0x208c270 attempt=0x2091270: destroying call attempt
I0307 08:48:53.138784138   25575 ref_counted.h:165]          LoadBalancedCall:0x2091d78 unref 1 -> 0
D0307 08:48:53.138824929   25575 error.cc:352]               0x2b41b8000d70: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc:2580]
D0307 08:48:53.138875780   25575 exec_ctx.cc:54]             closure 0x208c1f0 finished
D0307 08:48:53.138912081   25575 exec_ctx.cc:34]             running closure 0x208c960: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/retry_filter.cc:649]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/client_channel.cc:2591]
D0307 08:48:53.138945272   25575 exec_ctx.cc:54]             closure 0x208c960 finished
D0307 08:48:53.138978743   25575 exec_ctx.cc:34]             running closure 0x208bd08: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:545]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/client_channel/retry_filter.cc:634]
D0307 08:48:53.139033815   25575 error.cc:352]               0x2b41b8000d70: 1 -> 0 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:67]
D0307 08:48:53.139080386   25575 error.cc:352]               0x2b41b8000cc0: 1 -> 0 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.cc:323]
D0307 08:48:53.139128857   25575 transport.h:175]            CLIENT_CHANNEL 0x2087420:0x20873a0 UNREF call
I0307 08:48:53.139164768   25575 ref_counted.h:182]          stream_refcount:0x2087420 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 5 -> 4 call
D0307 08:48:53.139196889   25575 exec_ctx.cc:54]             closure 0x208bd08 finished
I0307 08:48:53.139236830   25575 metadata_array.cc:34]       grpc_metadata_array_destroy(array=0x7ffd79334b18)
I0307 08:48:53.139281712   25575 metadata_array.cc:34]       grpc_metadata_array_destroy(array=0x7ffd79334ac8)
I0307 08:48:53.139403865   25575 channel.cc:491]             grpc_channel_destroy(channel=0x20873a0)
