D0309 17:13:18.124230226   21465 ev_posix.cc:172]            Using polling engine: epollex
D0309 17:13:20.802061383   21475 exec_ctx.cc:54]             closure 0x2b0a10232128 finished
I0309 17:13:20.802098554   21475 ev_epollex_linux.cc:660]    PS:0x2293698 (pollable:0x2b0a10231a50) maybe_finish_shutdown sc=(nil) (target:!NULL) rw=(nil) (target:NULL) cpsc=0 (target:0)
I0309 17:13:20.802134845   21475 ev_posix.cc:325]            (polling-api) pollset_work(0x2293698, 14614) end
I0309 17:13:20.802169976   21475 ev_posix.cc:321]            (polling-api) pollset_work(0x2293698, 14614) begin
I0309 17:13:20.802207047   21475 ev_epollex_linux.cc:1117]   PS:0x2293698 work hdl=(nil) worker=0x2b0a01bae8e0 now=4660 deadline=14614 kwp=0 pollable=0x2b0a10231a50
I0309 17:13:20.802246748   21475 ev_epollex_linux.cc:935]    POLLABLE:0x2b0a10231a50[type=pollset epfd=12 wakeup=13] poll for 9954ms
I0309 17:13:20.802285899   21471 call_combiner.cc:136]         size: 0 -> 1
I0309 17:13:20.802320930   21471 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0309 17:13:20.802357551   21471 exec_ctx.cc:54]             closure 0x2b0a10249df8 finished
D0309 17:13:20.802390282   21471 exec_ctx.cc:34]             running closure 0x2b0a10232170: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:679]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/lockfree_event.cc:134]
I0309 17:13:20.802428953   21471 rdma_cm.cc:448]             HANDLE_WRITE_CALLED
I0309 17:13:20.802465534   21471 rdma_cm.cc:484]             A Message sent
I0309 17:13:20.802498905   21471 rdma_cm.cc:369]             CALLED WRITE_CB
D0309 17:13:20.802551507   21471 exec_ctx.cc:54]             closure 0x2b0a10232170 finished
D0309 17:13:20.802586818   21471 exec_ctx.cc:34]             running closure 0x2b0a10249728: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/http/message_compress/message_decompress_filter.cc:80]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/call_combiner.cc:109]
D0309 17:13:20.802620949   21471 closure.h:259]              running closure 0x2b0a10249340: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/http/server/http_server_filter.cc:54]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/http/message_compress/message_decompress_filter.cc:306]
D0309 17:13:20.802653980   21471 closure.h:259]              running closure 0x2b0a10249070: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/deadline/deadline_filter.cc:152]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/http/server/http_server_filter.cc:322]
D0309 17:13:20.802687731   21471 closure.h:259]              running closure 0x2b0a10248fd8: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/message_size/message_size_filter.cc:154]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/deadline/deadline_filter.cc:140]
D0309 17:13:20.802720032   21471 closure.h:259]              running closure 0x2b0a10248eb0: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/security/transport/server_auth_filter.cc:59]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/filters/message_size/message_size_filter.cc:253]
D0309 17:13:20.802762923   21471 closure.h:259]              running closure 0x2b0a10248d90: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/server.cc:1185]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/security/transport/server_auth_filter.cc:267]
D0309 17:13:20.802797094   21471 closure.h:259]              running closure 0x2b0a102489f0: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:1698]: run [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/server.cc:1421]
I0309 17:13:20.802829745   21471 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2b0a10247dc8] [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:1310: recv_trailing_metadata_ready]
I0309 17:13:20.802866436   21471 call_combiner.cc:172]         size: 1 -> 0
I0309 17:13:20.802896637   21471 call_combiner.cc:208]         queue empty
D0309 17:13:20.802930108   21471 call.cc:716]                set_final_status SVR
D0309 17:13:20.802961859   21471 call.cc:717]                "OK"
I0309 17:13:20.802999460   21471 completion_queue.cc:776]    cq_end_op_for_pluck(cq=0x2b0a10231750, tag=0x2b0a1024ac50, error="OK", done=0x2b09f7ebbbc2, done_arg=0x2b0a1024adb0, storage=0x2b0a1024ae20)
I0309 17:13:20.803036241   21471 ev_posix.cc:331]            (polling-api) pollset_kick(0x2b0a102318d0, (nil))
I0309 17:13:20.803071862   21471 ev_epollex_linux.cc:727]    PS:0x2b0a102318d0 kick (nil) tls_pollset=(nil) tls_worker=(nil) pollset.root_worker=(nil)
I0309 17:13:20.803103373   21471 ev_epollex_linux.cc:737]    PS:0x2b0a102318d0 kicked_any_without_poller
D0309 17:13:20.803137124   21471 closure.h:268]              closure 0x2b0a102489f0 finished
D0309 17:13:20.803169085   21471 closure.h:268]              closure 0x2b0a10248d90 finished
D0309 17:13:20.803199546   21471 closure.h:268]              closure 0x2b0a10248eb0 finished
D0309 17:13:20.803230367   21471 closure.h:268]              closure 0x2b0a10248fd8 finished
D0309 17:13:20.803262278   21471 closure.h:268]              closure 0x2b0a10249070 finished
D0309 17:13:20.803297859   21471 closure.h:268]              closure 0x2b0a10249340 finished
D0309 17:13:20.803329720   21471 exec_ctx.cc:54]             closure 0x2b0a10249728 finished
D0309 17:13:20.803361861   21471 exec_ctx.cc:34]             running closure 0x2b0a10233048: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:986]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:373]
I0309 17:13:20.803398852   21471 combiner.cc:132]            C:0x2b0a102355f0 grpc_combiner_execute c=0x2b0a10233048 last=1
D0309 17:13:20.803431623   21471 exec_ctx.cc:54]             closure 0x2b0a10233048 finished
I0309 17:13:20.803463953   21471 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0309 17:13:20.803496854   21471 combiner.cc:220]            C:0x2b0a102355f0 maybe_finish_one n=0x2b0a10233048
I0309 17:13:20.803528385   21471 chttp2_transport.cc:795]    W:0x2b0a10232ea0 SERVER [ipv4:12.8.10.79:41535] state WRITING -> IDLE [finish writing]
I0309 17:13:20.803563126   21471 stream_lists.cc:71]         0x2b0a10232ea0[3][svr]: pop from writing
D0309 17:13:20.803595797   21471 transport.h:175]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 UNREF chttp2_writing:end
I0309 17:13:20.803628788   21471 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=3
D0309 17:13:20.803661789   21471 exec_ctx.cc:34]             running closure 0x2b0a10249af8: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/channel/connected_channel.cc:77]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:804]
I0309 17:13:20.803696360   21471 call_combiner.cc:127]       ==> CallCombiner::Start() [0x2b0a10247dc8] closure=0x2b0a1024b068 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/channel/connected_channel.cc:60: on_complete] error="OK"
I0309 17:13:20.803734921   21471 call_combiner.cc:136]         size: 0 -> 1
I0309 17:13:20.803768542   21471 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0309 17:13:20.803800883   21471 exec_ctx.cc:54]             closure 0x2b0a10249af8 finished
D0309 17:13:20.803833714   21471 exec_ctx.cc:34]             running closure 0x2b0a1024b068: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:1715]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/call_combiner.cc:109]
I0309 17:13:20.803866605   21471 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2b0a10247dc8] [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:1319: on_complete]
I0309 17:13:20.803897386   21471 call_combiner.cc:172]         size: 1 -> 0
I0309 17:13:20.803932907   21471 call_combiner.cc:208]         queue empty
I0309 17:13:20.803976338   21471 completion_queue.cc:776]    cq_end_op_for_pluck(cq=0x2b0a10231750, tag=0x2b0a019ad7a0, error="OK", done=0x2b09f7ebbbc2, done_arg=0x2b0a1024af40, storage=0x2b0a1024afb0)
I0309 17:13:20.804015740   21471 ev_posix.cc:331]            (polling-api) pollset_kick(0x2b0a102318d0, (nil))
I0309 17:13:20.804050531   21471 ev_epollex_linux.cc:727]    PS:0x2b0a102318d0 kick (nil) tls_pollset=(nil) tls_worker=(nil) pollset.root_worker=(nil)
I0309 17:13:20.804081542   21471 ev_epollex_linux.cc:737]    PS:0x2b0a102318d0 kicked_any_without_poller
D0309 17:13:20.804115303   21471 exec_ctx.cc:54]             closure 0x2b0a1024b068 finished
I0309 17:13:20.804150404   21471 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2b0a10231750, tag=0x2b0a019ad7a0, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0309 17:13:20.804193515   21471 completion_queue.cc:948]    PENDING TAGS:
D0309 17:13:20.804235226   21471 transport.h:175]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 UNREF completion
I0309 17:13:20.804285598   21471 completion_queue.cc:1311]   RETURN_EVENT[0x2b0a10231750]: OP_COMPLETE: tag:0x2b0a019ad7a0 OK
I0309 17:13:20.804335989   21471 completion_queue.cc:1411]   grpc_completion_queue_shutdown(cq=0x2b0a10231750)
I0309 17:13:20.804378010   21471 ev_posix.cc:308]            (polling-api) pollset_shutdown(0x2b0a102318d0)
I0309 17:13:20.804413031   21471 ev_epollex_linux.cc:660]    PS:0x2b0a102318d0 (pollable:0x2b0a1025d040) maybe_finish_shutdown sc=0x2b0a10231790 (target:!NULL) rw=(nil) (target:NULL) cpsc=0 (target:0)
D0309 17:13:20.804448132   21471 exec_ctx.cc:34]             running closure 0x2b0a10231790: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/completion_queue.cc:538]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/ev_epollex_linux.cc:669]
D0309 17:13:20.804483013   21471 exec_ctx.cc:54]             closure 0x2b0a10231790 finished
I0309 17:13:20.804521384   21471 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2b0a10231750, tag=0x2b0a1024ac50, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0309 17:13:20.804562986   21471 completion_queue.cc:948]    PENDING TAGS:
D0309 17:13:20.804604407   21471 transport.h:175]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 UNREF completion
I0309 17:13:20.804653148   21471 completion_queue.cc:1311]   RETURN_EVENT[0x2b0a10231750]: OP_COMPLETE: tag:0x2b0a1024ac50 OK
I0309 17:13:20.804693960   21471 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2b0a10231750, tag=0x2b0a019ada98, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0309 17:13:20.804746141   21471 completion_queue.cc:948]    PENDING TAGS:
I0309 17:13:20.804793822   21471 completion_queue.cc:1311]   RETURN_EVENT[0x2b0a10231750]: QUEUE_SHUTDOWN
I0309 17:13:20.804838574   21471 metadata_array.cc:34]       grpc_metadata_array_destroy(array=0x2b0a1024b8e8)
I0309 17:13:20.804875585   21471 call.cc:559]                grpc_call_unref(c=0x2b0a10247db0)
I0309 17:13:20.804910516   21471 call_combiner.cc:233]       call_combiner=0x2b0a10247dc8: setting notify_on_cancel=(nil)
D0309 17:13:20.804941987   21471 transport.h:175]            CALL_STACK 0x2b0a10248ac0:0x2b0a10247db0 UNREF destroy
D0309 17:13:20.804976588   21471 exec_ctx.cc:34]             running closure 0x2b0a10248ad0: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.cc:73]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/transport/transport.cc:55]
I0309 17:13:20.805020799   21471 metadata_array.cc:34]       grpc_metadata_array_destroy(array=0x2b0a10248cc0)
I0309 17:13:20.805060010   21471 combiner.cc:132]            C:0x2b0a102355f0 grpc_combiner_execute c=0x2b0a10249e80 last=1
D0309 17:13:20.805094681   21471 exec_ctx.cc:54]             closure 0x2b0a10248ad0 finished
I0309 17:13:20.805127122   21471 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0309 17:13:20.805164133   21471 combiner.cc:220]            C:0x2b0a102355f0 maybe_finish_one n=0x2b0a10249e80
I0309 17:13:20.805216525   21471 combiner.cc:276]            C:0x2b0a102355f0 finish old_state=3
D0309 17:13:20.805259216   21471 exec_ctx.cc:34]             running closure 0x2b0a10248a48: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/surface/call.cc:545]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:730]
D0309 17:13:20.805310877   21471 transport.h:175]            SERVER_CHANNEL 0x2b0a10237950:0x2b0a102378d0 UNREF call
D0309 17:13:20.805351819   21471 exec_ctx.cc:54]             closure 0x2b0a10248a48 finished
I0309 17:13:20.805386300   21471 metadata_array.cc:34]       grpc_metadata_array_destroy(array=0x2b0a1024b6d0)
I0309 17:13:20.805418341   21471 completion_queue.cc:1417]   grpc_completion_queue_destroy(cq=0x2b0a10231750)
I0309 17:13:20.805451762   21471 completion_queue.cc:1411]   grpc_completion_queue_shutdown(cq=0x2b0a10231750)
I0309 17:13:20.805491383   21471 ev_posix.cc:313]            (polling-api) pollset_destroy(0x2b0a102318d0)
I0309 17:13:20.805526964   21471 ev_epollex_linux.cc:147]    (fd-trace) pollable_unref: Closing epfd: 16
I0309 17:13:20.805574635   21471 completion_queue.cc:969]    grpc_completion_queue_next(cq=0x2293590, deadline=gpr_timespec { tv_sec: 9591296, tv_nsec: 663845965, clock_type: 0 }, reserved=(nil))
D0309 17:13:20.805621616   21471 completion_queue.cc:948]    PENDING TAGS:
I0309 17:13:20.805663548   21471 ev_posix.cc:321]            (polling-api) pollset_work(0x2293698, 14664) begin
I0309 17:13:20.805702529   21471 ev_epollex_linux.cc:1117]   PS:0x2293698 work hdl=(nil) worker=0x2b0a019ad8e0 now=4663 deadline=14664 kwp=0 pollable=0x2b0a10231a50
I0309 17:13:20.805748180   21471 ev_epollex_linux.cc:1025]   PS:0x2293698 wait 0x2b0a10231a50 w=0x2b0a019ad8e0 for 10001ms
I0309 17:13:20.825430315   21475 ev_epollex_linux.cc:954]    POLLABLE:0x2b0a10231a50 got 1 events
I0309 17:13:20.825500417   21475 ev_epollex_linux.cc:902]    PS:0x2293698 got fd 0x2289260: cancel=0 read=1 write=0
D0309 17:13:20.825534978   21475 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x22892a0 curr=2288ba8
D0309 17:13:20.825569529   21475 exec_ctx.cc:34]             running closure 0x2288ba8: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/ib_server_posix.cc:803]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/lockfree_event.cc:265]
D0309 17:13:20.825604700   21475 lockfree_event.cc:103]      LockfreeEvent::NotifyOn: 0x22892a0 curr=0 closure=0x2288ba8
I0309 17:13:20.825645181   21475 rdma_cm.cc:711]             GRPC_SENTENCE_DEATH
I0309 17:13:20.825700083   21475 rdma_cm.cc:94]              DESTROY:RDMA_CM_ID=0x2b0a10000e30
I0309 17:13:20.827429283   21475 rdma_cm.cc:96]              ENDPOINT:DISCONNECTED
D0309 17:13:20.827483255   21475 error.cc:508]               0x2b0a14008bd0 create [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:97]
I0309 17:13:20.827521666   21475 ev_posix.cc:273]            (polling-api) fd_shutdown(10)
I0309 17:13:20.827554447   21475 ev_posix.cc:274]            (fd-trace) fd_shutdown(10)
D0309 17:13:20.827590768   21475 error.cc:304]               0x2b0a14008bd0: 1 -> 2 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/ev_epollex_linux.cc:512]
D0309 17:13:20.827643839   21475 lockfree_event.cc:182]      LockfreeEvent::SetShutdown: 0x2b0a10231970 curr=0 err={"created":"@1678353200.827518486","description":"rdma_shutdown send destroyed","file":"/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc","file_line":97}
E0309 17:13:20.827686651   21475 ev_epollex_linux.cc:515]    Error shutting down fd 10. errno: 88
D0309 17:13:20.827721922   21475 error.cc:304]               0x2b0a14008bd0: 2 -> 3 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/ev_epollex_linux.cc:519]
D0309 17:13:20.827768463   21475 lockfree_event.cc:182]      LockfreeEvent::SetShutdown: 0x2b0a10231978 curr=0 err={"created":"@1678353200.827518486","description":"rdma_shutdown send destroyed","file":"/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc","file_line":97}
D0309 17:13:20.827806604   21475 error.cc:304]               0x2b0a14008bd0: 3 -> 4 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/ev_epollex_linux.cc:520]
D0309 17:13:20.827841135   21475 lockfree_event.cc:182]      LockfreeEvent::SetShutdown: 0x2b0a10231980 curr=0 err={"created":"@1678353200.827518486","description":"rdma_shutdown send destroyed","file":"/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc","file_line":97}
D0309 17:13:20.827876926   21475 error.cc:352]               0x2b0a14008bd0: 4 -> 3 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/ev_epollex_linux.cc:522]
D0309 17:13:20.827910527   21475 error.cc:508]               0x2b0a14008c80 create [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:98]
I0309 17:13:20.827944388   21475 ev_posix.cc:273]            (polling-api) fd_shutdown(11)
I0309 17:13:20.827981219   21475 ev_posix.cc:274]            (fd-trace) fd_shutdown(11)
D0309 17:13:20.828014970   21475 error.cc:304]               0x2b0a14008c80: 1 -> 2 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/ev_epollex_linux.cc:512]
D0309 17:13:20.828057232   21475 lockfree_event.cc:182]      LockfreeEvent::SetShutdown: 0x2b0a10231a00 curr=2b0a10232128 err={"created":"@1678353200.827942968","description":"rdma_shutdown recv destroyed","file":"/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc","file_line":98}
D0309 17:13:20.828095213   21475 error.cc:508]               0x2b0a14009060 create [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/lockfree_event.cc:217]
D0309 17:13:20.828129484   21475 error.cc:304]               0x2b0a14008c80: 2 -> 3 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/error.cc:531]
E0309 17:13:20.828163565   21475 ev_epollex_linux.cc:515]    Error shutting down fd 11. errno: 88
D0309 17:13:20.828197476   21475 error.cc:304]               0x2b0a14008c80: 3 -> 4 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/ev_epollex_linux.cc:519]
D0309 17:13:20.828230667   21475 lockfree_event.cc:182]      LockfreeEvent::SetShutdown: 0x2b0a10231a08 curr=0 err={"created":"@1678353200.827942968","description":"rdma_shutdown recv destroyed","file":"/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc","file_line":98}
D0309 17:13:20.828264498   21475 error.cc:304]               0x2b0a14008c80: 4 -> 5 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/ev_epollex_linux.cc:520]
D0309 17:13:20.828297889   21475 lockfree_event.cc:182]      LockfreeEvent::SetShutdown: 0x2b0a10231a10 curr=0 err={"created":"@1678353200.827942968","description":"rdma_shutdown recv destroyed","file":"/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc","file_line":98}
D0309 17:13:20.828336280   21475 error.cc:352]               0x2b0a14008c80: 5 -> 4 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/ev_epollex_linux.cc:522]
I0309 17:13:20.828368281   21475 rdma_cm.cc:100]             ENDPOINT:FD CLOSED
I0309 17:13:20.828425372   21475 ib_server_posix.cc:576]     Server: on_event RDMA_CM_EVENT_DISCONNECTED
D0309 17:13:20.828479934   21475 exec_ctx.cc:54]             closure 0x2288ba8 finished
D0309 17:13:20.828513635   21475 exec_ctx.cc:34]             running closure 0x2b0a10232128: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:676]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/lockfree_event.cc:215]
D0309 17:13:20.828547326   21475 error.cc:304]               0x2b0a14009060: 1 -> 2 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:257]
D0309 17:13:20.828586027   21475 error.cc:591]               0x2b0a14008dc0 create copying 0x2b0a14009060
D0309 17:13:20.828620338   21475 error.cc:304]               0x2b0a14008c80: 4 -> 5 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/error.cc:556]
D0309 17:13:20.828651769   21475 error.cc:352]               0x2b0a14009060: 2 -> 1 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/error.cc:606]
I0309 17:13:20.828700970   21475 rdma_cm.cc:185]             Called_READCB
D0309 17:13:20.828745082   21475 error.cc:352]               0x2b0a14009060: 1 -> 0 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/exec_ctx.cc:50]
D0309 17:13:20.828779933   21475 error.cc:352]               0x2b0a14008c80: 5 -> 4 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/error.cc:323]
D0309 17:13:20.828812924   21475 exec_ctx.cc:54]             closure 0x2b0a10232128 finished
D0309 17:13:20.828846035   21475 exec_ctx.cc:34]             running closure 0x2b0a10233090: created [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2554]: scheduled [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/rdma_cm.cc:201]
D0309 17:13:20.828905526   21475 error.cc:304]               0x2b0a14008dc0: 1 -> 2 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2452]
I0309 17:13:20.828950608   21475 combiner.cc:132]            C:0x2b0a102355f0 grpc_combiner_execute c=0x2b0a10233090 last=1
D0309 17:13:20.828986069   21475 error.cc:352]               0x2b0a14008dc0: 2 -> 1 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/exec_ctx.cc:50]
D0309 17:13:20.829017580   21475 exec_ctx.cc:54]             closure 0x2b0a10233090 finished
I0309 17:13:20.829052881   21475 combiner.cc:198]            C:0x2b0a102355f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0309 17:13:20.829085612   21475 combiner.cc:220]            C:0x2b0a102355f0 maybe_finish_one n=0x2b0a10233090
D0309 17:13:20.829139253   21475 error.cc:304]               0x2b0a14008dc0: 1 -> 2 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2461]
D0309 17:13:20.829175654   21475 error.cc:508]               0x2b0a14008b10 create [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2466]
D0309 17:13:20.829209685   21475 error.cc:304]               0x2b0a14008dc0: 2 -> 3 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/error.cc:531]
D0309 17:13:20.829246196   21475 error.cc:352]               0x2b0a14008dc0: 3 -> 2 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2471]
D0309 17:13:20.829279167   21475 error.cc:304]               0x2b0a14008b10: 1 -> 2 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2475]
D0309 17:13:20.829313718   21475 error.cc:352]               0x2b0a14008b10: 2 -> 1 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2487]
D0309 17:13:20.829391030   21475 error.cc:304]               0x2b0a14008b10: 1 -> 2 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2519]
D0309 17:13:20.829427512   21475 error.cc:304]               0x2b0a14008b10: 2 -> 3 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:577]
D0309 17:13:20.829464403   21475 error.cc:591]               0x2b0a14009060 create copying 0x2b0a14008b10
D0309 17:13:20.829499084   21475 error.cc:304]               0x2b0a14008dc0: 2 -> 3 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/error.cc:556]
D0309 17:13:20.829532075   21475 error.cc:352]               0x2b0a14008b10: 3 -> 2 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/error.cc:606]
D0309 17:13:20.829564646   21475 error.cc:304]               0x2b0a14009060: 1 -> 2 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2370]
D0309 17:13:20.829599587   21475 error.cc:352]               0x2b0a14009060: 2 -> 1 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1075]
D0309 17:13:20.829633918   21475 error.cc:352]               0x2b0a14009060: 1 -> 0 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2373]
D0309 17:13:20.829667719   21475 error.cc:352]               0x2b0a14008dc0: 3 -> 2 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/error.cc:323]
D0309 17:13:20.829700149   21475 error.cc:304]               0x2b0a14008b10: 2 -> 3 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:578]
D0309 17:13:20.829741901   21475 error.cc:304]               0x2b0a14008b10: 3 -> 4 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0309 17:13:20.829780022   21475 error.cc:352]               0x2b0a14008b10: 4 -> 3 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/closure.h:224]
D0309 17:13:20.829813593   21475 error.cc:304]               0x2b0a14008b10: 3 -> 4 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0309 17:13:20.829852414   21475 error.cc:352]               0x2b0a14008b10: 4 -> 3 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/lib/iomgr/closure.h:224]
D0309 17:13:20.829884885   21475 error.cc:304]               0x2b0a14008b10: 3 -> 4 [/public/home/lifei/xinzk/source/grpc-rdma/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
