D0201 15:49:07.153171186    1419 ev_posix.cc:172]            Using polling engine: epollex
I0201 15:49:08.728989295    1424 tcp_posix.cc:1558]          WRITE 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892)
D0201 15:49:08.729022086    1424 tcp_posix.cc:1562]          DATA: 00 00 00 00 02 08 32 '......2'
I0201 15:49:08.729054887    1424 tcp_posix.cc:1558]          WRITE 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892)
D0201 15:49:08.729087558    1424 tcp_posix.cc:1562]          DATA: 00 00 0f 01 05 00 00 00 01 40 0b '.........@.'
I0201 15:49:08.729120269    1424 tcp_posix.cc:1558]          WRITE 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892)
D0201 15:49:08.729153450    1424 tcp_posix.cc:1562]          DATA: 67 72 70 63 2d 73 74 61 74 75 73 'grpc-status'
I0201 15:49:08.729185741    1424 tcp_posix.cc:1558]          WRITE 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892)
D0201 15:49:08.729218271    1424 tcp_posix.cc:1562]          DATA: 01 30 00 00 04 08 00 00 00 00 00 00 00 00 05 '.0.............'
I0201 15:49:08.729269193    1424 tcp_posix.cc:1607]          write: "OK"
D0201 15:49:08.729309004    1424 closure.h:259]              running closure 0x2ba39c002e18: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:986]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:1609]
I0201 15:49:08.729342955    1424 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c002e18 last=3
D0201 15:49:08.729375716    1424 closure.h:268]              closure 0x2ba39c002e18 finished
I0201 15:49:08.729413467    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=5
D0201 15:49:08.729446888    1424 exec_ctx.cc:34]             running closure 0x2ba39c00b9f8: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/connected_channel.cc:77]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1215]
I0201 15:49:08.729481639    1424 call_combiner.cc:127]       ==> CallCombiner::Start() [0x2ba39c0099c8] closure=0x2ba39c00b328 [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/connected_channel.cc:60: recv_trailing_metadata_ready] error="OK"
I0201 15:49:08.729515060    1424 call_combiner.cc:136]         size: 0 -> 1
I0201 15:49:08.729547131    1424 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0201 15:49:08.729593312    1424 exec_ctx.cc:54]             closure 0x2ba39c00b9f8 finished
D0201 15:49:08.729629853    1424 exec_ctx.cc:34]             running closure 0x2ba39c00b328: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/http/message_compress/message_decompress_filter.cc:80]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:109]
D0201 15:49:08.729677425    1424 closure.h:259]              running closure 0x2ba39c00af40: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/http/server/http_server_filter.cc:54]: run [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/http/message_compress/message_decompress_filter.cc:306]
D0201 15:49:08.729714066    1424 closure.h:259]              running closure 0x2ba39c00ac70: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/deadline/deadline_filter.cc:152]: run [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/http/server/http_server_filter.cc:322]
D0201 15:49:08.729748567    1424 closure.h:259]              running closure 0x2ba39c00abd8: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/message_size/message_size_filter.cc:154]: run [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/deadline/deadline_filter.cc:140]
D0201 15:49:08.729782648    1424 closure.h:259]              running closure 0x2ba39c00aab0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/security/transport/server_auth_filter.cc:59]: run [/public/home/lifei/xinzk/source/grpc/src/core/ext/filters/message_size/message_size_filter.cc:253]
D0201 15:49:08.729816529    1424 closure.h:259]              running closure 0x2ba39c00a990: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/server.cc:1185]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/security/transport/server_auth_filter.cc:267]
D0201 15:49:08.729850100    1424 closure.h:259]              running closure 0x2ba39c00a5f0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1698]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/server.cc:1421]
I0201 15:49:08.729885371    1424 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2ba39c0099c8] [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1310: recv_trailing_metadata_ready]
I0201 15:49:08.729917952    1424 call_combiner.cc:172]         size: 1 -> 0
I0201 15:49:08.729955233    1424 call_combiner.cc:208]         queue empty
D0201 15:49:08.729996094    1424 call.cc:716]                set_final_status SVR
D0201 15:49:08.730030505    1424 call.cc:717]                "OK"
I0201 15:49:08.730082486    1424 completion_queue.cc:776]    cq_end_op_for_pluck(cq=0x2ba39c001c60, tag=0x2ba39c00c850, error="OK", done=0x2ba383de5c8c, done_arg=0x2ba39c00c9b0, storage=0x2ba39c00ca20)
I0201 15:49:08.730120997    1424 ev_posix.cc:331]            (polling-api) pollset_kick(0x2ba39c001de0, (nil))
I0201 15:49:08.730156518    1424 ev_epollex_linux.cc:727]    PS:0x2ba39c001de0 kick (nil) tls_pollset=(nil) tls_worker=(nil) pollset.root_worker=(nil)
I0201 15:49:08.730188679    1424 ev_epollex_linux.cc:737]    PS:0x2ba39c001de0 kicked_any_without_poller
D0201 15:49:08.730221840    1424 closure.h:268]              closure 0x2ba39c00a5f0 finished
D0201 15:49:08.730254951    1424 closure.h:268]              closure 0x2ba39c00a990 finished
D0201 15:49:08.730287162    1424 closure.h:268]              closure 0x2ba39c00aab0 finished
D0201 15:49:08.730319623    1424 closure.h:268]              closure 0x2ba39c00abd8 finished
D0201 15:49:08.730351034    1424 closure.h:268]              closure 0x2ba39c00ac70 finished
D0201 15:49:08.730382395    1424 closure.h:268]              closure 0x2ba39c00af40 finished
D0201 15:49:08.730413846    1424 exec_ctx.cc:54]             closure 0x2ba39c00b328 finished
I0201 15:49:08.730446807    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0201 15:49:08.730480118    1424 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c002e18
I0201 15:49:08.730523929    1424 chttp2_transport.cc:795]    W:0x2ba39c002c70 SERVER [ipv4:10.7.14.60:50892] state WRITING -> IDLE [finish writing]
I0201 15:49:08.730559810    1424 stream_lists.cc:71]         0x2ba39c002c70[1][svr]: pop from writing
D0201 15:49:08.730603021    1424 transport.h:175]            CALL_STACK 0x2ba39c00a6c0:0x2ba39c0099b0 UNREF chttp2_writing:end
I0201 15:49:08.730639062    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=3
D0201 15:49:08.730673033    1424 exec_ctx.cc:34]             running closure 0x2ba39c00b6f8: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/connected_channel.cc:77]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:804]
I0201 15:49:08.730708214    1424 call_combiner.cc:127]       ==> CallCombiner::Start() [0x2ba39c0099c8] closure=0x2ba39c00cc68 [/public/home/lifei/xinzk/source/grpc/src/core/lib/channel/connected_channel.cc:60: on_complete] error="OK"
I0201 15:49:08.730741925    1424 call_combiner.cc:136]         size: 0 -> 1
I0201 15:49:08.730774786    1424 call_combiner.cc:144]         EXECUTING IMMEDIATELY
D0201 15:49:08.730807447    1424 exec_ctx.cc:54]             closure 0x2ba39c00b6f8 finished
D0201 15:49:08.730841118    1424 exec_ctx.cc:34]             running closure 0x2ba39c00cc68: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1715]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/call_combiner.cc:109]
I0201 15:49:08.730875499    1424 call_combiner.cc:166]       ==> CallCombiner::Stop() [0x2ba39c0099c8] [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:1319: on_complete]
I0201 15:49:08.730908000    1424 call_combiner.cc:172]         size: 1 -> 0
I0201 15:49:08.730939951    1424 call_combiner.cc:208]         queue empty
I0201 15:49:08.731048214    1424 completion_queue.cc:776]    cq_end_op_for_pluck(cq=0x2ba39c001c60, tag=0x2ba38cdbf7a0, error="OK", done=0x2ba383de5c8c, done_arg=0x2ba39c00cb40, storage=0x2ba39c00cbb0)
I0201 15:49:08.731091755    1424 ev_posix.cc:331]            (polling-api) pollset_kick(0x2ba39c001de0, (nil))
I0201 15:49:08.731126646    1424 ev_epollex_linux.cc:727]    PS:0x2ba39c001de0 kick (nil) tls_pollset=(nil) tls_worker=(nil) pollset.root_worker=(nil)
I0201 15:49:08.731163857    1424 ev_epollex_linux.cc:737]    PS:0x2ba39c001de0 kicked_any_without_poller
D0201 15:49:08.731197588    1424 exec_ctx.cc:54]             closure 0x2ba39c00cc68 finished
I0201 15:49:08.731236849    1424 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2ba39c001c60, tag=0x2ba38cdbf7a0, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0201 15:49:08.731278871    1424 completion_queue.cc:948]    PENDING TAGS:
D0201 15:49:08.731323082    1424 transport.h:175]            CALL_STACK 0x2ba39c00a6c0:0x2ba39c0099b0 UNREF completion
I0201 15:49:08.731373133    1424 completion_queue.cc:1311]   RETURN_EVENT[0x2ba39c001c60]: OP_COMPLETE: tag:0x2ba38cdbf7a0 OK
I0201 15:49:08.731426205    1424 completion_queue.cc:1411]   grpc_completion_queue_shutdown(cq=0x2ba39c001c60)
I0201 15:49:08.731468566    1424 ev_posix.cc:308]            (polling-api) pollset_shutdown(0x2ba39c001de0)
I0201 15:49:08.731506997    1424 ev_epollex_linux.cc:660]    PS:0x2ba39c001de0 (pollable:0x2ba39c00d530) maybe_finish_shutdown sc=0x2ba39c001ca0 (target:!NULL) rw=(nil) (target:NULL) cpsc=0 (target:0)
D0201 15:49:08.731543748    1424 exec_ctx.cc:34]             running closure 0x2ba39c001ca0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/completion_queue.cc:538]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:669]
D0201 15:49:08.731586649    1424 exec_ctx.cc:54]             closure 0x2ba39c001ca0 finished
I0201 15:49:08.731628041    1424 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2ba39c001c60, tag=0x2ba39c00c850, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0201 15:49:08.731676692    1424 completion_queue.cc:948]    PENDING TAGS:
D0201 15:49:08.731719203    1424 transport.h:175]            CALL_STACK 0x2ba39c00a6c0:0x2ba39c0099b0 UNREF completion
I0201 15:49:08.731767985    1424 completion_queue.cc:1311]   RETURN_EVENT[0x2ba39c001c60]: OP_COMPLETE: tag:0x2ba39c00c850 OK
I0201 15:49:08.731830577    1424 completion_queue.cc:1218]   grpc_completion_queue_pluck(cq=0x2ba39c001c60, tag=0x2ba38cdbfa98, deadline=gpr_timespec { tv_sec: 9223372036854775807, tv_nsec: 0, clock_type: 1 }, reserved=(nil))
D0201 15:49:08.731874078    1424 completion_queue.cc:948]    PENDING TAGS:
I0201 15:49:08.731920629    1424 completion_queue.cc:1311]   RETURN_EVENT[0x2ba39c001c60]: QUEUE_SHUTDOWN
I0201 15:49:08.732014692    1424 metadata_array.cc:34]       grpc_metadata_array_destroy(array=0x2ba39c00d238)
I0201 15:49:08.732064683    1424 call.cc:559]                grpc_call_unref(c=0x2ba39c0099b0)
I0201 15:49:08.732100594    1424 call_combiner.cc:233]       call_combiner=0x2ba39c0099c8: setting notify_on_cancel=(nil)
D0201 15:49:08.732134795    1424 transport.h:175]            CALL_STACK 0x2ba39c00a6c0:0x2ba39c0099b0 UNREF destroy
D0201 15:49:08.732177067    1424 exec_ctx.cc:34]             running closure 0x2ba39c00a6d0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:73]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:55]
I0201 15:49:08.732230818    1424 metadata_array.cc:34]       grpc_metadata_array_destroy(array=0x2ba39c00a8c0)
I0201 15:49:08.732278729    1424 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c00ba80 last=1
D0201 15:49:08.732313150    1424 exec_ctx.cc:54]             closure 0x2ba39c00a6d0 finished
I0201 15:49:08.732347311    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=1 time_to_execute_final_list=0
I0201 15:49:08.732380332    1424 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c00ba80
I0201 15:49:08.732558438    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=3
D0201 15:49:08.732611089    1424 exec_ctx.cc:34]             running closure 0x2ba39c00a648: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/call.cc:545]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:730]
D0201 15:49:08.732689751    1424 transport.h:175]            SERVER_CHANNEL 0x2ba39c007690:0x2ba39c007610 UNREF call
D0201 15:49:08.732747263    1424 exec_ctx.cc:54]             closure 0x2ba39c00a648 finished
I0201 15:49:08.732784854    1424 metadata_array.cc:34]       grpc_metadata_array_destroy(array=0x2ba39c00d020)
I0201 15:49:08.732822795    1424 completion_queue.cc:1417]   grpc_completion_queue_destroy(cq=0x2ba39c001c60)
I0201 15:49:08.732857906    1424 completion_queue.cc:1411]   grpc_completion_queue_shutdown(cq=0x2ba39c001c60)
I0201 15:49:08.732895357    1424 ev_posix.cc:313]            (polling-api) pollset_destroy(0x2ba39c001de0)
I0201 15:49:08.732944329    1424 completion_queue.cc:969]    grpc_completion_queue_next(cq=0x14a1f70, deadline=gpr_timespec { tv_sec: 8558494, tv_nsec: 978365140, clock_type: 0 }, reserved=(nil))
D0201 15:49:08.732991660    1424 completion_queue.cc:948]    PENDING TAGS:
I0201 15:49:08.733035381    1424 ev_posix.cc:321]            (polling-api) pollset_work(0x14a2078, 12979) begin
I0201 15:49:08.733074272    1424 ev_epollex_linux.cc:1117]   PS:0x14a2078 work hdl=(nil) worker=0x2ba38cdbf8e0 now=2978 deadline=12979 kwp=0 pollable=0x2ba39c000d50
I0201 15:49:08.733116043    1424 ev_epollex_linux.cc:935]    POLLABLE:0x2ba39c000d50[type=pollset epfd=9 wakeup=10] poll for 10001ms
I0201 15:49:08.733153345    1424 ev_epollex_linux.cc:954]    POLLABLE:0x2ba39c000d50 got 1 events
I0201 15:49:08.733186165    1424 ev_epollex_linux.cc:902]    PS:0x14a2078 got fd 0x2ba39c000cc0: cancel=0 read=1 write=1
D0201 15:49:08.733217696    1424 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x2ba39c000d00 curr=2ba39c001430
D0201 15:49:08.733258828    1424 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x2ba39c000d08 curr=2
D0201 15:49:08.733293419    1424 exec_ctx.cc:34]             running closure 0x2ba39c001430: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:1784]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/lockfree_event.cc:265]
I0201 15:49:08.733326199    1424 tcp_posix.cc:862]           tcp_handle_read CALLED
I0201 15:49:08.733363921    1424 tcp_posix.cc:866]           TCP:0x2ba39c001280 got_read: "OK"
I0201 15:49:08.733396722    1424 tcp_posix.cc:856]           TCP:0x2ba39c001280 do_read
I0201 15:49:08.733436983    1424 tcp_posix.cc:668]           TCP:0x2ba39c001280 call_cb 0x2ba39c002e60 0x2ba383befc09:0x2ba39c002c70
I0201 15:49:08.733472534    1424 tcp_posix.cc:670]           READ 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892) error="OK"
D0201 15:49:08.733507785    1424 tcp_posix.cc:676]           DATA: 00 00 08 06 01 00 00 00 00 00 00 00 00 00 00 00 00 '.................'
D0201 15:49:08.733542746    1424 closure.h:259]              running closure 0x2ba39c002e60: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2550]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:684]
I0201 15:49:08.733585607    1424 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c002e60 last=1
D0201 15:49:08.733623078    1424 closure.h:268]              closure 0x2ba39c002e60 finished
D0201 15:49:08.733656859    1424 exec_ctx.cc:54]             closure 0x2ba39c001430 finished
I0201 15:49:08.733690770    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.733724091    1424 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c002e60
I0201 15:49:08.733765242    1424 timer_generic.cc:447]       TIMER 0x2ba39c0052f8: CANCEL pending=true
I0201 15:49:08.733802623    1424 endpoint.cc:29]             endpoint: grpc_endpoint_read
I0201 15:49:08.733836644    1424 tcp_posix.cc:882]           tcp_read CALLED
D0201 15:49:08.733870335    1424 closure.h:259]              running closure 0x2ba39c001430: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:1784]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:907]
I0201 15:49:08.733903356    1424 tcp_posix.cc:862]           tcp_handle_read CALLED
I0201 15:49:08.733942167    1424 tcp_posix.cc:866]           TCP:0x2ba39c001280 got_read: "OK"
I0201 15:49:08.733974748    1424 tcp_posix.cc:856]           TCP:0x2ba39c001280 do_read
I0201 15:49:08.734009339    1424 tcp_posix.cc:549]           TCP:0x2ba39c001280 notify_on_read
D0201 15:49:08.734044430    1424 lockfree_event.cc:103]      LockfreeEvent::NotifyOn: 0x2ba39c000d00 curr=0 closure=0x2ba39c001430
D0201 15:49:08.734077321    1424 closure.h:268]              closure 0x2ba39c001430 finished
I0201 15:49:08.734111112    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=3
D0201 15:49:08.734144943    1424 exec_ctx.cc:34]             running closure 0x2ba39c005098: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2564]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1753]
I0201 15:49:08.734178134    1424 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c005098 last=1
D0201 15:49:08.734211065    1424 exec_ctx.cc:54]             closure 0x2ba39c005098 finished
D0201 15:49:08.734244576    1424 exec_ctx.cc:34]             running closure 0x2ba39c0051d8: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2747]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/timer_generic.cc:454]
I0201 15:49:08.734278017    1424 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c0051d8 last=3
D0201 15:49:08.734319068    1424 exec_ctx.cc:54]             closure 0x2ba39c0051d8 finished
I0201 15:49:08.734353929    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.734387350    1424 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c005098
I0201 15:49:08.734421611    1424 chttp2_transport.cc:2602]   ipv4:10.7.14.60:50892: Complete BDP ping err="OK"
I0201 15:49:08.734465492    1424 bdp_estimator.cc:50]        bdp[ipv4:10.7.14.60:50892]:complete acc=9 est=65536 dt=0.011594 bw=0.006210Mbs bw_est=0.000000Mbs
I0201 15:49:08.734518414    1424 timer_generic.cc:344]       TIMER 0x2ba39c005198: SET 3079 now 2979 call 0x2ba39c005008[0x2ba383bf078c]
I0201 15:49:08.734566175    1424 timer_generic.cc:382]         .. add to shard 16 with queue_deadline_cap=3411 => is_first_timer=true
I0201 15:49:08.734613737    1424 timer_generic.cc:405]         .. old shard min_deadline=3412
I0201 15:49:08.734777731    1423 timer_manager.cc:205]       wait ended: was_timed:0 kicked:1
I0201 15:49:08.734832793    1423 timer_manager.cc:189]       sleep for a 99 milliseconds
I0201 15:49:08.734884494    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=5
I0201 15:49:08.734923135    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.734957656    1424 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c0051d8
I0201 15:49:08.734992977    1424 timer_generic.cc:344]       TIMER 0x2ba39c0052f8: SET 7202979 now 2979 call 0x2ba39c0051d8[0x2ba383bf0c7f]
I0201 15:49:08.735031859    1424 timer_generic.cc:382]         .. add to shard 7 with queue_deadline_cap=3411 => is_first_timer=false
I0201 15:49:08.735068680    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=3
I0201 15:49:08.735105851    1424 ev_epollex_linux.cc:660]    PS:0x14a2078 (pollable:0x2ba39c000d50) maybe_finish_shutdown sc=(nil) (target:!NULL) rw=(nil) (target:NULL) cpsc=0 (target:0)
I0201 15:49:08.735141632    1424 ev_posix.cc:325]            (polling-api) pollset_work(0x14a2078, 12979) end
I0201 15:49:08.735178193    1424 ev_posix.cc:321]            (polling-api) pollset_work(0x14a2078, 12979) begin
I0201 15:49:08.735214424    1424 ev_epollex_linux.cc:1117]   PS:0x14a2078 work hdl=(nil) worker=0x2ba38cdbf8e0 now=2979 deadline=12979 kwp=0 pollable=0x2ba39c000d50
I0201 15:49:08.735261405    1424 ev_epollex_linux.cc:935]    POLLABLE:0x2ba39c000d50[type=pollset epfd=9 wakeup=10] poll for 10000ms
I0201 15:49:08.735332467    1426 completion_queue.cc:969]    grpc_completion_queue_next(cq=0x14a1f70, deadline=gpr_timespec { tv_sec: 8558494, tv_nsec: 980742289, clock_type: 0 }, reserved=(nil))
D0201 15:49:08.735393289    1426 completion_queue.cc:948]    PENDING TAGS:
I0201 15:49:08.735437870    1426 ev_posix.cc:321]            (polling-api) pollset_work(0x14a2078, 12981) begin
I0201 15:49:08.735477581    1426 ev_epollex_linux.cc:1117]   PS:0x14a2078 work hdl=(nil) worker=0x2ba38cfc08e0 now=2980 deadline=12981 kwp=0 pollable=0x2ba39c000d50
I0201 15:49:08.735516352    1426 ev_epollex_linux.cc:1025]   PS:0x14a2078 wait 0x2ba39c000d50 w=0x2ba38cfc08e0 for 10001ms
I0201 15:49:08.735925284    1424 ev_epollex_linux.cc:954]    POLLABLE:0x2ba39c000d50 got 1 events
I0201 15:49:08.735970185    1424 ev_epollex_linux.cc:902]    PS:0x14a2078 got fd 0x2ba39c000cc0: cancel=0 read=1 write=1
D0201 15:49:08.736004546    1424 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x2ba39c000d00 curr=2ba39c001430
D0201 15:49:08.736038257    1424 lockfree_event.cc:236]      LockfreeEvent::SetReady: 0x2ba39c000d08 curr=2
D0201 15:49:08.736072698    1424 exec_ctx.cc:34]             running closure 0x2ba39c001430: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:1784]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/lockfree_event.cc:265]
I0201 15:49:08.736110380    1424 tcp_posix.cc:862]           tcp_handle_read CALLED
I0201 15:49:08.736144410    1424 tcp_posix.cc:866]           TCP:0x2ba39c001280 got_read: "OK"
I0201 15:49:08.736177151    1424 tcp_posix.cc:856]           TCP:0x2ba39c001280 do_read
I0201 15:49:08.736216063    1424 tcp_posix.cc:668]           TCP:0x2ba39c001280 call_cb 0x2ba39c002e60 0x2ba383befc09:0x2ba39c002c70
I0201 15:49:08.736252714    1424 tcp_posix.cc:670]           READ 0x2ba39c001280 (peer=ipv4:10.7.14.60:50892) error="OK"
D0201 15:49:08.736291215    1424 tcp_posix.cc:676]           DATA: 00 00 08 06 00 00 00 00 00 00 00 00 00 00 00 00 00 '.................'
D0201 15:49:08.736326396    1424 closure.h:259]              running closure 0x2ba39c002e60: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2550]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:684]
I0201 15:49:08.736359687    1424 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c002e60 last=1
D0201 15:49:08.736393128    1424 closure.h:268]              closure 0x2ba39c002e60 finished
D0201 15:49:08.736426379    1424 exec_ctx.cc:54]             closure 0x2ba39c001430 finished
I0201 15:49:08.736460360    1424 combiner.cc:198]            C:0x2ba39c0025f0 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0201 15:49:08.736494011    1424 combiner.cc:220]            C:0x2ba39c0025f0 maybe_finish_one n=0x2ba39c002e60
I0201 15:49:08.736534062    1424 chttp2_transport.cc:795]    W:0x2ba39c002c70 SERVER [ipv4:10.7.14.60:50892] state IDLE -> WRITING [PING_RESPONSE]
I0201 15:49:08.736568433    1424 combiner.cc:319]            C:0x2ba39c0025f0 grpc_combiner_execute_finally c=0x2ba39c002d88; ac=0x2ba39c0025f0
I0201 15:49:08.736614034    1424 timer_generic.cc:447]       TIMER 0x2ba39c0052f8: CANCEL pending=true
I0201 15:49:08.736652765    1424 endpoint.cc:29]             endpoint: grpc_endpoint_read
I0201 15:49:08.736686886    1424 tcp_posix.cc:882]           tcp_read CALLED
D0201 15:49:08.736721087    1424 closure.h:259]              running closure 0x2ba39c001430: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:1784]: run [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:907]
I0201 15:49:08.736754208    1424 tcp_posix.cc:862]           tcp_handle_read CALLED
I0201 15:49:08.736787869    1424 tcp_posix.cc:866]           TCP:0x2ba39c001280 got_read: "OK"
I0201 15:49:08.736820450    1424 tcp_posix.cc:856]           TCP:0x2ba39c001280 do_read
I0201 15:49:08.736860151    1424 tcp_posix.cc:549]           TCP:0x2ba39c001280 notify_on_read
D0201 15:49:08.736894672    1424 lockfree_event.cc:103]      LockfreeEvent::NotifyOn: 0x2ba39c000d00 curr=0 closure=0x2ba39c001430
D0201 15:49:08.736927323    1424 closure.h:268]              closure 0x2ba39c001430 finished
I0201 15:49:08.736960844    1424 combiner.cc:276]            C:0x2ba39c0025f0 finish old_state=5
D0201 15:49:08.736995405    1424 exec_ctx.cc:34]             running closure 0x2ba39c0051d8: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2747]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/timer_generic.cc:454]
I0201 15:49:08.737028906    1424 combiner.cc:132]            C:0x2ba39c0025f0 grpc_combiner_execute c=0x2ba39c0051d8 last=3
