D0309 08:20:20.645987200   20621 ev_posix.cc:172]            Using polling engine: epollex
I0309 08:20:20.791081216   20627 combiner.cc:132]            C:0x2aac64002530 grpc_combiner_execute c=0x2aac64004fb8 last=3
D0309 08:20:20.791117337   20627 exec_ctx.cc:54]             closure 0x2aac64004fb8 finished
D0309 08:20:20.791152388   20627 exec_ctx.cc:34]             running closure 0x2aac64005188: created [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2744]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/timer_generic.cc:454]
I0309 08:20:20.791187979   20627 combiner.cc:132]            C:0x2aac64002530 grpc_combiner_execute c=0x2aac64005188 last=5
D0309 08:20:20.791221690   20627 exec_ctx.cc:54]             closure 0x2aac64005188 finished
I0309 08:20:20.791258422   20627 combiner.cc:198]            C:0x2aac64002530 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0309 08:20:20.791292543   20627 combiner.cc:220]            C:0x2aac64002530 maybe_finish_one n=0x2aac640083b0
I0309 08:20:20.791330714   20627 ref_counted.h:182]          chttp2_refcount:0x2aac64002c28 /public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1842 unref 6 -> 5 transport_op
I0309 08:20:20.791366015   20627 combiner.cc:276]            C:0x2aac64002530 finish old_state=7
D0309 08:20:20.791402746   20627 exec_ctx.cc:34]             running closure 0x2aac640082d0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:210]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1840]
D0309 08:20:20.791438627   20627 exec_ctx.cc:54]             closure 0x2aac640082d0 finished
D0309 08:20:20.791476078   20627 exec_ctx.cc:34]             running closure 0x2aac64007758: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/surface/server.cc:1143]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:202]
D0309 08:20:20.791511169   20627 transport.h:175]            SERVER_CHANNEL 0x2aac64007630:0x2aac640075b0 UNREF server
I0309 08:20:20.791548860   20627 ref_counted.h:182]          stream_refcount:0x2aac64007630 /public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.h:178 unref 1 -> 0 server
D0309 08:20:20.791585021   20627 exec_ctx.cc:54]             closure 0x2aac64007758 finished
D0309 08:20:20.791619402   20627 exec_ctx.cc:34]             running closure 0x2aac64007640: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:73]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/transport/transport.cc:55]
I0309 08:20:20.791734825   20627 ref_counted.h:182]          auth_context_refcount:0x2aac640026e0 /public/home/lifei/xinzk/source/grpc/src/core/lib/security/transport/server_auth_filter.cc:45 unref 1 -> 0 server_auth_filter
I0309 08:20:20.791791887   20627 combiner.cc:132]            C:0x2aac64002530 grpc_combiner_execute c=0x2aac640089f0 last=5
I0309 08:20:20.791896320   20627 init.cc:237]                grpc_shutdown(void)
D0309 08:20:20.791942862   20627 exec_ctx.cc:54]             closure 0x2aac64007640 finished
I0309 08:20:20.791981763   20627 combiner.cc:198]            C:0x2aac64002530 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0309 08:20:20.792016134   20627 combiner.cc:220]            C:0x2aac64002530 maybe_finish_one n=0x2aac64004fb8
I0309 08:20:20.792058155   20627 ref_counted.h:182]          chttp2_refcount:0x2aac64002c28 /public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2641 unref 5 -> 4 bdp_ping
I0309 08:20:20.792093166   20627 combiner.cc:276]            C:0x2aac64002530 finish old_state=7
I0309 08:20:20.792129347   20627 combiner.cc:198]            C:0x2aac64002530 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0309 08:20:20.792163158   20627 combiner.cc:220]            C:0x2aac64002530 maybe_finish_one n=0x2aac64005188
I0309 08:20:20.792199339   20627 ref_counted.h:182]          chttp2_refcount:0x2aac64002c28 /public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2749 unref 4 -> 3 init keepalive ping
I0309 08:20:20.792233830   20627 combiner.cc:276]            C:0x2aac64002530 finish old_state=5
I0309 08:20:20.792269691   20627 combiner.cc:198]            C:0x2aac64002530 grpc_combiner_continue_exec_ctx contended=0 exec_ctx_ready_to_finish=0 time_to_execute_final_list=0
I0309 08:20:20.792303932   20627 combiner.cc:220]            C:0x2aac64002530 maybe_finish_one n=0x2aac640089f0
D0309 08:20:20.792340933   20627 error.cc:508]               0x2aac64008680 create [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:562]
D0309 08:20:20.792378564   20627 error.cc:304]               0x2aac64008680: 1 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:577]
D0309 08:20:20.792421276   20627 error.cc:591]               0x2aac640082d0 create copying 0x2aac64008680
D0309 08:20:20.792456547   20627 error.cc:352]               0x2aac64008680: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.cc:606]
D0309 08:20:20.792493318   20627 error.cc:304]               0x2aac640082d0: 1 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2371]
D0309 08:20:20.792528769   20627 error.cc:352]               0x2aac640082d0: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1075]
D0309 08:20:20.792565620   20627 error.cc:352]               0x2aac640082d0: 1 -> 0 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:2374]
D0309 08:20:20.792600561   20627 error.cc:304]               0x2aac64008680: 1 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:578]
D0309 08:20:20.792636932   20627 error.cc:304]               0x2aac64008680: 2 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0309 08:20:20.792672533   20627 error.cc:352]               0x2aac64008680: 3 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:224]
D0309 08:20:20.792709044   20627 error.cc:304]               0x2aac64008680: 2 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0309 08:20:20.792751835   20627 error.cc:352]               0x2aac64008680: 3 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:224]
D0309 08:20:20.792810367   20627 error.cc:304]               0x2aac64008680: 2 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0309 08:20:20.792847408   20627 error.cc:352]               0x2aac64008680: 3 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:224]
D0309 08:20:20.792882629   20627 error.cc:352]               0x2aac64008680: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1672]
D0309 08:20:20.792919350   20627 error.cc:352]               0x2aac64008680: 1 -> 0 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:636]
I0309 08:20:20.792972022   20627 ref_counted.h:182]          chttp2_refcount:0x2aac64002c28 /public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:3099 unref 3 -> 2 benign_reclaimer
I0309 08:20:20.793032813   20627 ref_counted.h:182]          chttp2_refcount:0x2aac64002c28 /public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:3079 unref 2 -> 1 benign_reclaimer
I0309 08:20:20.793088795   20627 ref_counted.h:182]          chttp2_refcount:0x2aac64002c28 /public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:566 unref 1 -> 0 destroy
I0309 08:20:20.793169937   20627 ref_counted.h:182]          tcp:0x2aac64001208 /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:661 unref 1 -> 0 destroy
I0309 08:20:20.793212509   20627 ev_posix.cc:266]            (polling-api) fd_orphan(8, (nil), (nil), tcp_unref_orphan)
I0309 08:20:20.793246850   20627 ev_posix.cc:267]            (fd-trace) grpc_fd_orphan, fd:8 closed
D0309 08:20:20.793310761   20627 ev_epollex_linux.cc:352]    FD 8 0x2aac64000c20   ref 1 1 -> 2 [tcp_unref_orphan; /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:492]
D0309 08:20:20.793357313   20627 ev_epollex_linux.cc:389]    FD 8 0x2aac64000c20 unref 2 2 -> 0 [tcp_unref_orphan; /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:503]
D0309 08:20:20.793401764   20627 error.cc:508]               0x2aac64008680 create [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/tcp_posix.cc:620]
D0309 08:20:20.793443855   20627 error.cc:352]               0x2aac64008680: 1 -> 0 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/buffer_list.h:151]
D0309 08:20:20.793522268   20627 error.cc:508]               0x2aac6400d9e0 create [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:216]
D0309 08:20:20.793571749   20627 error.cc:352]               0x2aac6400d9e0: 1 -> 0 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:220]
D0309 08:20:20.793611960   20627 chttp2_transport.cc:237]    C:0x2aac64002530 UNREF 1 --> 0 chttp2_transport
I0309 08:20:20.793648881   20627 combiner.cc:73]             C:0x2aac64002530 really_destroy old_state=3
D0309 08:20:20.793683882   20627 error.cc:508]               0x2aac6400d9e0 create [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:240]
D0309 08:20:20.793722583   20627 error.cc:304]               0x2aac6400d9e0: 1 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0309 08:20:20.793775215   20627 error.cc:352]               0x2aac6400d9e0: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:224]
D0309 08:20:20.793818026   20627 error.cc:304]               0x2aac6400d9e0: 1 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0309 08:20:20.793853727   20627 error.cc:352]               0x2aac6400d9e0: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:224]
D0309 08:20:20.793891128   20627 error.cc:304]               0x2aac6400d9e0: 1 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1669]
D0309 08:20:20.793926459   20627 error.cc:352]               0x2aac6400d9e0: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/closure.h:224]
D0309 08:20:20.793965651   20627 error.cc:352]               0x2aac6400d9e0: 1 -> 0 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:1672]
D0309 08:20:20.794011542   20627 error.cc:352]               0x2aac64007cc0: 4 -> 3 [/public/home/lifei/xinzk/source/grpc/src/core/ext/transport/chttp2/transport/chttp2_transport.cc:250]
I0309 08:20:20.794155166   20627 combiner.cc:276]            C:0x2aac64002530 finish old_state=2
I0309 08:20:20.794201988   20627 combiner.cc:65]             C:0x2aac64002530 really_destroy
D0309 08:20:20.794240809   20627 exec_ctx.cc:34]             running closure 0x2aac640089f0: created [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:401]: scheduled [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:400]
I0309 08:20:20.794288900   20627 ref_counted.h:182]          pollable_refcount:0x2aac6400d4b8 /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:188 unref 1 -> 0 fd_pollable
I0309 08:20:20.794327221   20627 ev_epollex_linux.cc:147]    (fd-trace) pollable_unref: Closing epfd: 11
D0309 08:20:20.794431974   20627 error.cc:352]               0x2aac64007cc0: 3 -> 2 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/lockfree_event.cc:83]
D0309 08:20:20.794476136   20627 error.cc:352]               0x2aac64007cc0: 2 -> 1 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/lockfree_event.cc:83]
D0309 08:20:20.794513357   20627 error.cc:352]               0x2aac64007cc0: 1 -> 0 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/lockfree_event.cc:83]
D0309 08:20:20.794548428   20627 error.cc:352]               0x2aac640078b0: 1 -> 0 [/public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/error.cc:323]
D0309 08:20:20.794595789   20627 exec_ctx.cc:54]             closure 0x2aac640089f0 finished
I0309 08:20:20.794669851   20628 ev_epollex_linux.cc:935]    POLLABLE:0x2aac64000cb0[type=pollset epfd=9 wakeup=10] poll for 9972ms
I0309 08:20:20.794718943   20627 ref_counted.h:182]          pollable_refcount:0x2aac64000cb8 /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:1082 unref 3 -> 2 pollset_worker
I0309 08:20:20.794769674   20627 ev_posix.cc:325]            (polling-api) pollset_work(0xb47078, 11622) end
I0309 08:20:20.794811235   20627 ev_posix.cc:321]            (polling-api) pollset_work(0xb47078, 11622) begin
I0309 08:20:20.794851817   20627 ev_epollex_linux.cc:1117]   PS:0xb47078 work hdl=(nil) worker=0x2aac5512e8e0 now=1647 deadline=11622 kwp=0 pollable=0x2aac64000cb0
I0309 08:20:20.794890048   20627 ref_counted.h:86]           pollable_refcount:0x2aac64000cb8 /public/home/lifei/xinzk/source/grpc/src/core/lib/iomgr/ev_epollex_linux.cc:1015 ref 2 -> 3 pollset_worker
I0309 08:20:20.794929029   20627 ev_epollex_linux.cc:1025]   PS:0xb47078 wait 0x2aac64000cb0 w=0x2aac5512e8e0 for 9975ms
I0309 08:20:20.864778418   20626 timer_manager.cc:205]       wait ended: was_timed:1 kicked:0
I0309 08:20:20.864997034   20626 timer_generic.cc:705]       TIMER CHECK BEGIN: now=1723 next=9223372036854775807 tls_min=1723 glob_min=1723
I0309 08:20:20.865041386   20626 timer_generic.cc:603]         .. shard[29]->min_deadline = 1723
I0309 08:20:20.865081607   20626 timer_generic.cc:518]         .. shard[29]: heap_empty=true
I0309 08:20:20.865123858   20626 timer_generic.cc:563]         .. shard[29] popped 0
I0309 08:20:20.865159669   20626 timer_generic.cc:622]         .. result --> 1, shard[29]->min_deadline 1723 --> 2519, now=1723
I0309 08:20:20.865201370   20626 timer_generic.cc:730]       TIMER CHECK END: r=1; next=2519
I0309 08:20:20.865240302   20626 timer_manager.cc:189]       sleep for a 796 milliseconds
I0309 08:20:21.660760919   20626 timer_manager.cc:205]       wait ended: was_timed:1 kicked:0
I0309 08:20:21.660975275   20626 timer_generic.cc:705]       TIMER CHECK BEGIN: now=2519 next=9223372036854775807 tls_min=1723 glob_min=2519
I0309 08:20:21.661017597   20626 timer_generic.cc:603]         .. shard[29]->min_deadline = 2519
I0309 08:20:21.661059108   20626 timer_generic.cc:518]         .. shard[29]: heap_empty=true
I0309 08:20:21.661099619   20626 timer_generic.cc:489]         .. shard[29]->queue_deadline_cap --> 2678
I0309 08:20:21.661139300   20626 timer_generic.cc:563]         .. shard[29] popped 0
I0309 08:20:21.661176091   20626 timer_generic.cc:622]         .. result --> 1, shard[29]->min_deadline 2519 --> 2679, now=2519
I0309 08:20:21.661217253   20626 timer_generic.cc:518]         .. shard[31]: heap_empty=true
I0309 08:20:21.661254384   20626 timer_generic.cc:489]         .. shard[31]->queue_deadline_cap --> 3519
I0309 08:20:21.661303305   20626 timer_generic.cc:563]         .. shard[31] popped 0
I0309 08:20:21.661341476   20626 timer_generic.cc:622]         .. result --> 1, shard[31]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.661379097   20626 timer_generic.cc:518]         .. shard[30]: heap_empty=true
I0309 08:20:21.661417488   20626 timer_generic.cc:489]         .. shard[30]->queue_deadline_cap --> 3519
I0309 08:20:21.661454399   20626 timer_generic.cc:563]         .. shard[30] popped 0
I0309 08:20:21.661490991   20626 timer_generic.cc:622]         .. result --> 1, shard[30]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.661528042   20626 timer_generic.cc:518]         .. shard[28]: heap_empty=true
I0309 08:20:21.661568753   20626 timer_generic.cc:489]         .. shard[28]->queue_deadline_cap --> 3519
I0309 08:20:21.661604744   20626 timer_generic.cc:563]         .. shard[28] popped 0
I0309 08:20:21.661641735   20626 timer_generic.cc:622]         .. result --> 1, shard[28]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.661679056   20626 timer_generic.cc:518]         .. shard[27]: heap_empty=true
I0309 08:20:21.661716547   20626 timer_generic.cc:489]         .. shard[27]->queue_deadline_cap --> 3519
I0309 08:20:21.661760838   20626 timer_generic.cc:563]         .. shard[27] popped 0
I0309 08:20:21.661800510   20626 timer_generic.cc:622]         .. result --> 1, shard[27]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.661837361   20626 timer_generic.cc:518]         .. shard[26]: heap_empty=true
I0309 08:20:21.661874442   20626 timer_generic.cc:489]         .. shard[26]->queue_deadline_cap --> 3519
I0309 08:20:21.661910523   20626 timer_generic.cc:563]         .. shard[26] popped 0
I0309 08:20:21.661946664   20626 timer_generic.cc:622]         .. result --> 1, shard[26]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.661983175   20626 timer_generic.cc:518]         .. shard[25]: heap_empty=true
I0309 08:20:21.662020346   20626 timer_generic.cc:489]         .. shard[25]->queue_deadline_cap --> 3519
I0309 08:20:21.662056127   20626 timer_generic.cc:563]         .. shard[25] popped 0
I0309 08:20:21.662093118   20626 timer_generic.cc:622]         .. result --> 1, shard[25]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.662129929   20626 timer_generic.cc:518]         .. shard[24]: heap_empty=true
I0309 08:20:21.662172310   20626 timer_generic.cc:489]         .. shard[24]->queue_deadline_cap --> 3519
I0309 08:20:21.662208331   20626 timer_generic.cc:563]         .. shard[24] popped 0
I0309 08:20:21.662244202   20626 timer_generic.cc:622]         .. result --> 1, shard[24]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.662281164   20626 timer_generic.cc:518]         .. shard[23]: heap_empty=true
I0309 08:20:21.662319045   20626 timer_generic.cc:489]         .. shard[23]->queue_deadline_cap --> 3519
I0309 08:20:21.662355336   20626 timer_generic.cc:563]         .. shard[23] popped 0
I0309 08:20:21.662391447   20626 timer_generic.cc:622]         .. result --> 1, shard[23]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.662428378   20626 timer_generic.cc:518]         .. shard[22]: heap_empty=true
I0309 08:20:21.662465829   20626 timer_generic.cc:489]         .. shard[22]->queue_deadline_cap --> 3519
I0309 08:20:21.662502650   20626 timer_generic.cc:563]         .. shard[22] popped 0
I0309 08:20:21.662539831   20626 timer_generic.cc:622]         .. result --> 1, shard[22]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.662576312   20626 timer_generic.cc:518]         .. shard[21]: heap_empty=true
I0309 08:20:21.662613683   20626 timer_generic.cc:489]         .. shard[21]->queue_deadline_cap --> 3519
I0309 08:20:21.662649254   20626 timer_generic.cc:563]         .. shard[21] popped 0
I0309 08:20:21.662685655   20626 timer_generic.cc:622]         .. result --> 1, shard[21]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.662722056   20626 timer_generic.cc:518]         .. shard[20]: heap_empty=true
I0309 08:20:21.662773228   20626 timer_generic.cc:489]         .. shard[20]->queue_deadline_cap --> 3519
I0309 08:20:21.662816949   20626 timer_generic.cc:563]         .. shard[20] popped 0
I0309 08:20:21.662852570   20626 timer_generic.cc:622]         .. result --> 1, shard[20]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.662891091   20626 timer_generic.cc:518]         .. shard[19]: heap_empty=true
I0309 08:20:21.662927462   20626 timer_generic.cc:489]         .. shard[19]->queue_deadline_cap --> 3519
I0309 08:20:21.662966043   20626 timer_generic.cc:563]         .. shard[19] popped 0
I0309 08:20:21.663000194   20626 timer_generic.cc:622]         .. result --> 1, shard[19]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.663038266   20626 timer_generic.cc:518]         .. shard[18]: heap_empty=true
I0309 08:20:21.663075297   20626 timer_generic.cc:489]         .. shard[18]->queue_deadline_cap --> 3519
I0309 08:20:21.663112148   20626 timer_generic.cc:563]         .. shard[18] popped 0
I0309 08:20:21.663148599   20626 timer_generic.cc:622]         .. result --> 1, shard[18]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.663185350   20626 timer_generic.cc:518]         .. shard[17]: heap_empty=true
I0309 08:20:21.663223891   20626 timer_generic.cc:489]         .. shard[17]->queue_deadline_cap --> 3519
I0309 08:20:21.663260442   20626 timer_generic.cc:563]         .. shard[17] popped 0
I0309 08:20:21.663296593   20626 timer_generic.cc:622]         .. result --> 1, shard[17]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.663333474   20626 timer_generic.cc:518]         .. shard[16]: heap_empty=true
I0309 08:20:21.663375225   20626 timer_generic.cc:489]         .. shard[16]->queue_deadline_cap --> 3519
I0309 08:20:21.663411216   20626 timer_generic.cc:563]         .. shard[16] popped 0
I0309 08:20:21.663448028   20626 timer_generic.cc:622]         .. result --> 1, shard[16]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.663484239   20626 timer_generic.cc:518]         .. shard[15]: heap_empty=true
I0309 08:20:21.663521880   20626 timer_generic.cc:489]         .. shard[15]->queue_deadline_cap --> 3519
I0309 08:20:21.663557661   20626 timer_generic.cc:563]         .. shard[15] popped 0
I0309 08:20:21.663593812   20626 timer_generic.cc:622]         .. result --> 1, shard[15]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.663635783   20626 timer_generic.cc:518]         .. shard[14]: heap_empty=true
I0309 08:20:21.663676804   20626 timer_generic.cc:489]         .. shard[14]->queue_deadline_cap --> 3519
I0309 08:20:21.663714295   20626 timer_generic.cc:563]         .. shard[14] popped 0
I0309 08:20:21.663758497   20626 timer_generic.cc:622]         .. result --> 1, shard[14]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.663797598   20626 timer_generic.cc:518]         .. shard[13]: heap_empty=true
I0309 08:20:21.663835229   20626 timer_generic.cc:489]         .. shard[13]->queue_deadline_cap --> 3519
I0309 08:20:21.663871830   20626 timer_generic.cc:563]         .. shard[13] popped 0
I0309 08:20:21.663908801   20626 timer_generic.cc:622]         .. result --> 1, shard[13]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.663945002   20626 timer_generic.cc:518]         .. shard[12]: heap_empty=true
I0309 08:20:21.663987243   20626 timer_generic.cc:489]         .. shard[12]->queue_deadline_cap --> 3519
I0309 08:20:21.664023604   20626 timer_generic.cc:563]         .. shard[12] popped 0
I0309 08:20:21.664060685   20626 timer_generic.cc:622]         .. result --> 1, shard[12]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.664096696   20626 timer_generic.cc:518]         .. shard[11]: heap_empty=true
I0309 08:20:21.664133738   20626 timer_generic.cc:489]         .. shard[11]->queue_deadline_cap --> 3519
I0309 08:20:21.664168899   20626 timer_generic.cc:563]         .. shard[11] popped 0
I0309 08:20:21.664205300   20626 timer_generic.cc:622]         .. result --> 1, shard[11]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.664241321   20626 timer_generic.cc:518]         .. shard[10]: heap_empty=true
I0309 08:20:21.664278762   20626 timer_generic.cc:489]         .. shard[10]->queue_deadline_cap --> 3519
I0309 08:20:21.664319923   20626 timer_generic.cc:563]         .. shard[10] popped 0
I0309 08:20:21.664357634   20626 timer_generic.cc:622]         .. result --> 1, shard[10]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.664394015   20626 timer_generic.cc:518]         .. shard[9]: heap_empty=true
I0309 08:20:21.664431916   20626 timer_generic.cc:489]         .. shard[9]->queue_deadline_cap --> 3519
I0309 08:20:21.664467397   20626 timer_generic.cc:563]         .. shard[9] popped 0
I0309 08:20:21.664502838   20626 timer_generic.cc:622]         .. result --> 1, shard[9]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.664545270   20626 timer_generic.cc:518]         .. shard[8]: heap_empty=true
I0309 08:20:21.664583011   20626 timer_generic.cc:489]         .. shard[8]->queue_deadline_cap --> 3519
I0309 08:20:21.664619822   20626 timer_generic.cc:563]         .. shard[8] popped 0
I0309 08:20:21.664656183   20626 timer_generic.cc:622]         .. result --> 1, shard[8]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.664692274   20626 timer_generic.cc:518]         .. shard[7]: heap_empty=true
I0309 08:20:21.664736515   20626 timer_generic.cc:489]         .. shard[7]->queue_deadline_cap --> 3519
I0309 08:20:21.664775036   20626 timer_generic.cc:563]         .. shard[7] popped 0
I0309 08:20:21.664811477   20626 timer_generic.cc:622]         .. result --> 1, shard[7]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.664847568   20626 timer_generic.cc:518]         .. shard[6]: heap_empty=true
I0309 08:20:21.664885170   20626 timer_generic.cc:489]         .. shard[6]->queue_deadline_cap --> 3519
I0309 08:20:21.664921091   20626 timer_generic.cc:563]         .. shard[6] popped 0
I0309 08:20:21.664957452   20626 timer_generic.cc:622]         .. result --> 1, shard[6]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.664993353   20626 timer_generic.cc:518]         .. shard[5]: heap_empty=true
I0309 08:20:21.665030884   20626 timer_generic.cc:489]         .. shard[5]->queue_deadline_cap --> 3519
I0309 08:20:21.665067455   20626 timer_generic.cc:563]         .. shard[5] popped 0
I0309 08:20:21.665104186   20626 timer_generic.cc:622]         .. result --> 1, shard[5]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.665145337   20626 timer_generic.cc:518]         .. shard[4]: heap_empty=true
I0309 08:20:21.665181888   20626 timer_generic.cc:489]         .. shard[4]->queue_deadline_cap --> 3519
I0309 08:20:21.665219239   20626 timer_generic.cc:563]         .. shard[4] popped 0
I0309 08:20:21.665254260   20626 timer_generic.cc:622]         .. result --> 1, shard[4]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.665291941   20626 timer_generic.cc:518]         .. shard[3]: heap_empty=true
I0309 08:20:21.665327802   20626 timer_generic.cc:489]         .. shard[3]->queue_deadline_cap --> 3519
I0309 08:20:21.665365904   20626 timer_generic.cc:563]         .. shard[3] popped 0
I0309 08:20:21.665400195   20626 timer_generic.cc:622]         .. result --> 1, shard[3]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.665436886   20626 timer_generic.cc:518]         .. shard[2]: heap_empty=true
I0309 08:20:21.665472497   20626 timer_generic.cc:489]         .. shard[2]->queue_deadline_cap --> 3519
I0309 08:20:21.665509668   20626 timer_generic.cc:563]         .. shard[2] popped 0
I0309 08:20:21.665544749   20626 timer_generic.cc:622]         .. result --> 1, shard[2]->min_deadline 2519 --> 3520, now=2519
I0309 08:20:21.665581870   20626 timer_generic.cc:518]         .. shard[1]: heap_empty=true
